Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,70813,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,34113,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2004,2004,t,42739,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,2005,t,90575,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,33462,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,39832,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,32035,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,35268,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,34876,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2013,2013,t,15712,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2014,2014,t,36707,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2015,2015,t,40189,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2016,2016,t,33650,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2017,2017,t,22438.47,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2018,2018,t,24830,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2019,2019,t,22703,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2020,2020,t,23219,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4001,Urea,2021,2021,t,30175,A,Official figure
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2004,2004,t,135335,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2005,2005,t,110565,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2006,2006,t,121218,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2007,2007,t,122228,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2008,2008,t,150690,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2009,2009,t,130829,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2010,2010,t,132016,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4001,Urea,2011,2011,t,122047,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,0,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,0,A,Official figure
RFB,Fertilizers by Product,300,Greece,5510,Production,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,0,A,Official figure
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2004,2004,t,6,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2006,2006,t,6,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2007,2007,t,7,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,10,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,81,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,65,I,Imputed value
RFB,Fertilizers by Product,300,Greece,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,8,I,Imputed value
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,438866,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,338513,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,298849,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,282574,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2012,2012,t,193800,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2013,2013,t,173600,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2014,2014,t,144190,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2015,2015,t,113229,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,113440,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,82897,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2018,2018,t,123446,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2019,2019,t,78293,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2020,2020,t,87046,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4003,Ammonium nitrate (AN),2021,2021,t,64493,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,1023041,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,784672,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,731589,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,939042,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,230870,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2009,2009,t,323716,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2010,2010,t,380520,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,452457,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,538433,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,642000,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,603602,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2015,2015,t,627106,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2016,2016,t,803200,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2017,2017,t,789775,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2018,2018,t,763050,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2019,2019,t,769380,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2020,2020,t,804328,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2021,2021,t,838049,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5510,Production,4001,Urea,2016,2016,t,125011,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5510,Production,4001,Urea,2018,2018,t,25283,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2008,2008,t,30065,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2009,2009,t,27216,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2010,2010,t,34700,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2011,2011,t,47783,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2012,2012,t,38824,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2013,2013,t,64128,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2014,2014,t,48489,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2015,2015,t,64485,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2016,2016,t,73649,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2017,2017,t,85000,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2018,2018,t,74054,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2019,2019,t,75351,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2020,2020,t,91004,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4001,Urea,2021,2021,t,73803,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2008,2008,t,152631,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2009,2009,t,89508,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2010,2010,t,68233,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2011,2011,t,75125,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2012,2012,t,91233,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2013,2013,t,92300,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2014,2014,t,109000,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2015,2015,t,127349,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2016,2016,t,145667,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2017,2017,t,164553,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2018,2018,t,190216,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2019,2019,t,189235,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2020,2020,t,209695,A,Official figure
RFB,Fertilizers by Product,348,Hungary,5157,Agricultural Use,4006,Urea and ammonium nitrate solutions (UAN),2021,2021,t,230017,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4003,Ammonium nitrate (AN),2006,2006,t,0,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4003,Ammonium nitrate (AN),2007,2007,t,0,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4003,Ammonium nitrate (AN),2008,2008,t,0,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4003,Ammonium nitrate (AN),2011,2011,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5510,Production,4003,Ammonium nitrate (AN),2012,2012,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5510,Production,4003,Ammonium nitrate (AN),2013,2013,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5510,Production,4003,Ammonium nitrate (AN),2014,2014,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2004,2004,t,10587,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2005,2005,t,20636,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2006,2006,t,13592,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2007,2007,t,12973,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2008,2008,t,10971,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2009,2009,t,11468,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2010,2010,t,15813,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2011,2011,t,17989,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2012,2012,t,25646,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2013,2013,t,27359,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2014,2014,t,30659,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2015,2015,t,28604,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2016,2016,t,28879,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4003,Ammonium nitrate (AN),2017,2017,t,25832,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,0,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,0,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,0,A,Official figure
RFB,Fertilizers by Product,372,Ireland,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2011,2011,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2012,2012,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2013,2013,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5510,Production,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2014,2014,t,0,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2004,2004,t,561126,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2005,2005,t,636530,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2006,2006,t,601825,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2007,2007,t,580599,I,Imputed value
RFB,Fertilizers by Product,372,Ireland,5157,Agricultural Use,4004,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,2008,2008,t,655534,I,Imputed value
